-25.1704	1.17121e-011
-23.7789	4.70926e-011
-24.9484	1.46228e-011
-21.701	3.76167e-010
-24.3947	2.54402e-011
-23.1415	8.90759e-011
-21.5147	4.53201e-010
-23.4751	6.38121e-011
-20.7273	9.95988e-010
-20.2823	1.55413e-009
-29.2237	2.03384e-013
-28.0304	6.70724e-013
-24.1735	3.17369e-011
-25.9496	5.3732e-012
-30.3528	6.57554e-014
-23.5757	5.77063e-011
-25.531	8.16668e-012
-24.0745	3.50405e-011
-19.9346	2.20052e-009
-23.4338	6.65005e-011
-20.9239	8.18205e-010
-21.2102	6.1449e-010
-26.7942	2.30899e-012
-24.0094	3.73964e-011
-23.2644	7.87777e-011
-26.904	2.06887e-012
-26.2993	3.78769e-012
-25.764	6.46908e-012
-29.9735	9.6088e-014
-25.8748	5.79054e-012
-23.3575	7.17734e-011
-16.9345	4.42035e-008
-23.3941	6.91933e-011
-28.7324	3.32403e-013
-28.8162	3.05695e-013
-25.2612	1.06958e-011
-26.4584	3.23055e-012
-19.9692	2.1256e-009
-25.6297	7.39851e-012
-24.4295	2.45687e-011
-23.6972	5.11034e-011
-26.3973	3.43414e-012
-28.4138	4.57146e-013
-26.3056	3.76363e-012
-30.5212	5.55645e-014
-21.6802	3.84057e-010
-22.2965	2.07364e-010
-24.151	3.24593e-011
-20.5039	1.24524e-009
-24.1385	3.28686e-011
-29.9178	1.01592e-013
-21.8443	3.25943e-010
-23.9481	3.97615e-011
-21.8385	3.27833e-010
-26.9588	1.95862e-012
-24.1698	3.18548e-011
-26.0578	4.8221e-012
-21.4944	4.62472e-010
-26.3303	3.672e-012
-19.9174	2.23862e-009
-18.363	1.05933e-008
-22.1608	2.37523e-010
-24.8511	1.61179e-011
-21.0728	7.05022e-010
-34.1092	1.53656e-015
-31.5483	1.98953e-014
-25.0652	1.30117e-011
-22.7459	1.323e-010
-27.9655	7.1568e-013
-23.4447	6.57795e-011
-25.246	1.08592e-011
-22.1793	2.33165e-010
-28.8539	2.94378e-013
-25.6897	6.9679e-012
-20.4273	1.34436e-009
-26.0321	4.94782e-012
-24.6865	1.90009e-011
-23.7978	4.62104e-011
-28.0398	6.64489e-013
-31.8113	1.52942e-014
-24.4512	2.40432e-011
-25.2471	1.08475e-011
-21.9427	2.95411e-010
-24.9367	1.47954e-011
-26.8828	2.11319e-012
-20.0496	1.96135e-009
-29.414	1.68129e-013
-19.4718	3.49551e-009
-29.6752	1.29486e-013
-31.2742	2.61693e-014
-26.4266	3.33486e-012
-23.4398	6.6106e-011
-20.0709	1.92e-009
-24.4988	2.29251e-011
-27.1212	1.66501e-012
-24.663	1.94535e-011
-23.1199	9.10247e-011
-23.735	4.92073e-011
-29.2762	1.92971e-013
-21.4318	4.92362e-010
-27.041	1.80394e-012
-24.275	2.86737e-011
-26.1625	4.34277e-012
-29.6479	1.33077e-013
-23.93	4.04903e-011
-22.8168	1.23247e-010
-23.4704	6.41124e-011
-29.7026	1.25983e-013
-27.8945	7.6839e-013
-29.2528	1.97545e-013
-25.7954	6.2691e-012
-19.0996	5.07142e-009
-24.2123	3.0531e-011
-32.2431	9.93097e-015
-17.6234	2.21957e-008
-31.2346	2.72272e-014
-24.3082	2.77397e-011
-25.3165	1.01205e-011
-23.5394	5.98389e-011
-22.9215	1.11004e-010
-22.3607	1.94472e-010
-23.0704	9.56412e-011
-25.1587	1.18503e-011
-26.7326	2.45565e-012
-19.6358	2.96678e-009
-27.6099	1.02132e-012
-21.2906	5.6706e-010
-28.4759	4.29618e-013
-21.1762	6.35734e-010
-25.4117	9.20098e-012
-24.2804	2.85208e-011
-21.0581	7.1544e-010
-19.8033	2.50917e-009
-22.4125	1.8467e-010
-26.4093	3.39314e-012
-23.9385	4.01457e-011
-28.4851	4.25691e-013
-23.9815	3.84551e-011
-23.3144	7.49332e-011
-26.0943	4.64947e-012
-28.2732	5.26156e-013
-25.1826	1.15705e-011
-25.252	1.07948e-011
-23.885	4.23525e-011
-20.4304	1.34025e-009
-22.8971	1.1374e-010
-30.1822	7.79869e-014
-27.0895	1.71856e-012
-23.0365	9.89361e-011
-26.6186	2.75218e-012
-30.0377	9.01102e-014
-24.0094	3.73997e-011
-19.649	2.92779e-009
-20.5576	1.1802e-009
-22.9254	1.10569e-010
-24.9881	1.40545e-011
-26.8347	2.21732e-012
-30.8037	4.18918e-014
-20.6514	1.07451e-009
-24.7687	1.75029e-011
-24.5999	2.07206e-011
-21.0641	7.11162e-010
-23.6299	5.4662e-011
-21.6441	3.98179e-010
-24.1362	3.29459e-011
-26.8435	2.19787e-012
-26.8239	2.24142e-012
-25.2606	1.0702e-011
-25.7299	6.69336e-012
-24.8683	1.58434e-011
-17.7593	1.93745e-008
-24.0535	3.57836e-011
-23.079	9.48222e-011
-29.9152	1.01862e-013
-24.6193	2.03228e-011
-31.667	1.76686e-014
-23.3444	7.2719e-011
-32.9827	4.74025e-015
-21.9135	3.04144e-010
-25.4938	8.47567e-012
-25.4495	8.85989e-012
-28.2971	5.13708e-013
-21.5485	4.38138e-010
-22.1717	2.34937e-010
-19.2489	4.36837e-009
-37.0808	7.87051e-017
-26.496	3.11115e-012
-21.1544	6.49743e-010
-25.6166	7.49674e-012
-22.7538	1.31268e-010
-19.7869	2.55066e-009
-23.5473	5.93647e-011
-25.6456	7.28234e-012
-28.1203	6.1308e-013
-24.7996	1.69695e-011
-26.8978	2.08174e-012
-26.3781	3.50071e-012
-26.9179	2.04027e-012
-28.9906	2.5678e-013
-25.8114	6.16938e-012
-23.0205	1.00534e-010
-27.9838	7.0271e-013
-30.0032	9.32779e-014
-30.9417	3.64923e-014
-26.5008	3.0963e-012
-28.4771	4.29106e-013
-25.3792	9.50473e-012
-23.4371	6.62793e-011
-23.2424	8.05261e-011
-25.3398	9.88654e-012
-24.215	3.04472e-011
-24.0299	3.66396e-011
-27.1473	1.62207e-012
-20.7973	9.28658e-010
-24.031	3.65991e-011
-20.7174	1.00584e-009
-24.4838	2.32707e-011
-20.4216	1.35205e-009
-29.2469	1.98707e-013
-29.6663	1.3065e-013
-20.1797	1.72218e-009
-24.7458	1.79072e-011
-23.852	4.37749e-011
-23.7466	4.86399e-011
-19.84	2.41867e-009
-26.2943	3.80654e-012
-21.6302	4.03745e-010
-23.5209	6.09548e-011
-22.1089	2.50154e-010
-26.1462	4.41397e-012
-24.1562	3.22924e-011
-26.5883	2.83696e-012
-33.9105	1.87439e-015
-25.9665	5.28292e-012
-23.3341	7.34747e-011
-31.6699	1.76169e-014
-23.2384	8.08519e-011
-26.7287	2.46537e-012
-22.5653	1.58491e-010
-19.9551	2.15575e-009
-20.6402	1.08661e-009
-32.8424	5.45425e-015
-30.5746	5.26776e-014
-26.3065	3.76054e-012
-25.5651	7.89229e-012
-29.4297	1.6551e-013
-27.7768	8.64375e-013
-22.1255	2.46043e-010
-30.7875	4.25763e-014
-22.3679	1.93084e-010
-30.8954	3.82222e-014
-26.277	3.87293e-012
-32.8364	5.48682e-015
-27.3744	1.29251e-012
-25.2201	1.11439e-011
-23.6591	5.30839e-011
-21.0793	7.0046e-010
-27.0812	1.73286e-012
-24.2307	2.99723e-011
-26.7454	2.42442e-012
-24.9389	1.47633e-011
-31.8232	1.51127e-014
-22.5527	1.605e-010
-23.6951	5.12092e-011
-30.4493	5.97079e-014
-24.8475	1.61765e-011
-31.1947	2.83337e-014
-22.4403	1.79605e-010
-22.4357	1.80433e-010
-21.2388	5.97203e-010
-23.2416	8.05973e-011
-27.3111	1.37706e-012
-28.1146	6.16552e-013
-30.3326	6.71028e-014
-29.1947	2.0936e-013
-18.9114	6.12212e-009
-22.3757	1.91587e-010
-25.7864	6.32585e-012
-17.7696	1.91759e-008
-25.7131	6.80675e-012
-25.203	1.13363e-011
-26.3183	3.71642e-012
-24.5222	2.23956e-011
-18.602	8.34211e-009
-24.3019	2.79134e-011
-23.216	8.26795e-011
-26.8929	2.09203e-012
-24.3292	2.71613e-011
-31.6671	1.76669e-014
-23.4609	6.47216e-011
-26.8265	2.23555e-012
-24.0618	3.54878e-011
-29.2445	1.99195e-013
-21.7738	3.49739e-010
-22.4112	1.84905e-010
-26.7512	2.41045e-012
-24.3057	2.78074e-011
-22.5933	1.54118e-010
-35.2185	5.06772e-016
-22.4445	1.78853e-010
-21.7543	3.56622e-010
-24.5627	2.15049e-011
-26.4805	3.15985e-012
-25.3381	9.90365e-012
-26.0473	4.87293e-012
-23.5614	5.85361e-011
-28.0352	6.67516e-013
-28.4397	4.45464e-013
-20.4405	1.32678e-009
-21.5637	4.31534e-010
-27.7058	9.27939e-013
-26.6562	2.65081e-012
-19.0738	5.20405e-009
-19.4785	3.47206e-009
-18.0581	1.437e-008
-27.2927	1.4026e-012
-20.8486	8.8221e-010
-22.5996	1.53153e-010
-31.318	2.50465e-014
-27.8223	8.25938e-013
-24.8531	1.6085e-011
-26.866	2.14899e-012
-26.0611	4.80616e-012
-24.0301	3.66301e-011
-23.8024	4.59971e-011
-24.2359	2.98186e-011
-23.227	8.17826e-011
-24.9226	1.50053e-011
-27.4771	1.16639e-012
-23.6884	5.15534e-011
-23.8599	4.34276e-011
-25.7876	6.31789e-012
-30.084	8.60337e-014
-25.3804	9.494e-012
-19.0395	5.38564e-009
-26.4763	3.17303e-012
-25.8418	5.98478e-012
-32.1331	1.10857e-014
-22.848	1.19461e-010
-26.566	2.90077e-012
-19.0579	5.28785e-009
-24.7863	1.71969e-011
-20.6988	1.02481e-009
-24.3613	2.63029e-011
-20.5876	1.14527e-009
-19.3506	3.94577e-009
-28.7451	3.2821e-013
-27.1256	1.65775e-012
-22.6114	1.51361e-010
-18.9441	5.9249e-009
-22.6559	1.44767e-010
-21.143	6.57189e-010
-29.2641	1.95335e-013
-24.4432	2.42364e-011
-24.3362	2.6972e-011
-21.829	3.30972e-010
-23.2224	8.21541e-011
-23.4083	6.82212e-011
-23.8585	4.34901e-011
-25.4181	9.14278e-012
-26.7284	2.46617e-012
-28.5971	3.80584e-013
-20.9787	7.74549e-010
-21.0281	7.37247e-010
-28.2103	5.60293e-013
-24.4906	2.31131e-011
-27.5198	1.1177e-012
-18.8414	6.56602e-009
-21.8675	3.1848e-010
-25.6216	7.45879e-012
-29.0166	2.50178e-013
-23.517	6.11933e-011
-28.3634	4.80771e-013
-24.3121	2.76301e-011
-30.8574	3.97013e-014
-27.5879	1.04404e-012
-21.2132	6.1269e-010
-18.4611	9.6039e-009
-31.4163	2.27036e-014
-27.2637	1.44382e-012
-21.6392	4.0016e-010
-22.2059	2.27042e-010
-23.8045	4.59014e-011
-24.7715	1.74527e-011
-25.3138	1.01477e-011
-22.9288	1.10195e-010
-18.9176	6.08432e-009
-22.3238	2.01791e-010
-25.6495	7.25371e-012
-27.3529	1.32065e-012
-24.7242	1.82987e-011
-25.3889	9.41301e-012
-18.5785	8.53965e-009
-30.1282	8.23166e-014
-29.9048	1.02926e-013
-27.4392	1.21146e-012
-22.4013	1.86742e-010
-27.0147	1.85207e-012
-19.6635	2.88564e-009
-22.3053	2.05556e-010
-27.2129	1.51908e-012
-25.3982	9.32598e-012
-25.4053	9.26014e-012
-35.7976	2.83993e-016
-26.4248	3.34067e-012
-22.7172	1.36157e-010
-24.802	1.69286e-011
-28.4114	4.58233e-013
-21.6761	3.85629e-010
-27.9161	7.51957e-013
-24.1368	3.29232e-011
-33.976	1.7556e-015
-27.1642	1.59495e-012
-22.5482	1.61228e-010
-31.3563	2.41066e-014
-26.7509	2.41131e-012
-31.1953	2.83187e-014
-19.2141	4.52302e-009
-22.5113	1.67292e-010
-22.0531	2.64533e-010
-22.5555	1.60056e-010
-20.3804	1.40893e-009
-23.6903	5.14538e-011
-27.3856	1.27817e-012
-21.0042	7.55098e-010
-25.7888	6.31068e-012
-28.2839	5.20536e-013
-29.5749	1.43153e-013
-25.6839	7.00815e-012
-27.7984	8.45871e-013
-29.4624	1.60186e-013
-23.561	5.85556e-011
-24.9065	1.52496e-011
-22.1707	2.35172e-010
-30.8799	3.88184e-014
-27.5398	1.09556e-012
-24.97	1.43115e-011
-32.7311	6.09641e-015
-27.0584	1.77292e-012
-23.4974	6.24005e-011
-23.1617	8.72995e-011
-26.7688	2.36831e-012
-28.083	6.36374e-013
-23.1995	8.40601e-011
-21.101	6.85391e-010
-23.22	8.23542e-011
-28.1832	5.7568e-013
-29.9944	9.40981e-014
-27.2255	1.50004e-012
-32.5691	7.16836e-015
-25.8454	5.9634e-012
-22.7798	1.27897e-010
-22.8648	1.17476e-010
-29.0189	2.49598e-013
-23.7218	4.98609e-011
-24.992	1.39997e-011
-21.0601	7.14037e-010
-24.0905	3.44834e-011
-26.7346	2.4508e-012
-26.4782	3.16717e-012
-28.1502	5.94983e-013
-26.4797	3.1624e-012
-23.3386	7.31451e-011
-29.5177	1.5158e-013
-27.3626	1.30788e-012
-29.5546	1.46081e-013
-31.0246	3.35895e-014
-23.2536	7.96355e-011
-24.4564	2.39171e-011
-20.4277	1.34391e-009
-23.8165	4.5354e-011
-21.2155	6.11287e-010
-21.6796	3.84294e-010
-22.3053	2.05559e-010
-25.1717	1.16972e-011
-21.5096	4.5551e-010
-27.6798	9.52426e-013
-30.4061	6.23449e-014
-33.3364	3.32816e-015
-25.0678	1.29771e-011
-26.5846	2.84743e-012
-25.8108	6.1734e-012
-16.3421	7.99288e-008
-27.1648	1.59397e-012
-27.4362	1.21508e-012
-28.0641	6.48523e-013
-23.6779	5.20979e-011
-22.6808	1.41203e-010
-22.9535	1.07506e-010
-22.9405	1.08913e-010
-32.9815	4.74573e-015
-22.1395	2.42623e-010
-25.2371	1.09559e-011
-24.205	3.07528e-011
-24.2827	2.84543e-011
-24.2097	3.06085e-011
-22.4808	1.72471e-010
-24.3251	2.72727e-011
-30.5279	5.51929e-014
-21.6722	3.87148e-010
-28.6595	3.57551e-013
-28.1387	6.01868e-013
-27.7257	9.09667e-013
-27.2913	1.40449e-012
-22.8636	1.17615e-010
-25.1404	1.20686e-011
-21.5273	4.47498e-010
-26.8459	2.19278e-012
-24.6339	2.00273e-011
-35.2407	4.95641e-016
-23.2842	7.72301e-011
-24.2012	3.08698e-011
-25.2671	1.06328e-011
-24.5289	2.22443e-011
-23.8312	4.46916e-011
-24.8133	1.67387e-011
-24.6049	2.06162e-011
-24.9544	1.45366e-011
-20.875	8.59236e-010
-35.0502	5.99621e-016
-28.4935	4.22129e-013
-29.3225	1.84238e-013
-19.9299	2.21078e-009
-29.642	1.33859e-013
-24.736	1.80836e-011
-28.3854	4.7031e-013
-32.491	7.75089e-015
-25.3152	1.01335e-011
-28.1857	5.74238e-013
-22.6185	1.50283e-010
-21.4477	4.84606e-010
-23.9314	4.043e-011
-22.8881	1.14768e-010
-24.3105	2.76759e-011
-24.8068	1.68474e-011
-22.808	1.24342e-010
-18.9064	6.15284e-009
-25.437	8.97109e-012
-27.114	1.67701e-012
-31.0832	3.16756e-014
-25.5034	8.39489e-012
-27.9913	6.97447e-013
-20.7336	9.89691e-010
-22.0194	2.73586e-010
-30.7371	4.47761e-014
-26.863	2.15558e-012
-27.5353	1.10048e-012
-22.7212	1.35611e-010
-20.3244	1.49008e-009
-22.9873	1.03928e-010
-29.7449	1.2077e-013
-19.3146	4.09061e-009
-25.439	8.95323e-012
-29.3204	1.8464e-013
-26.8215	2.24683e-012
-21.9804	2.84482e-010
-17.4173	2.72744e-008
-24.3547	2.64775e-011
-19.5901	3.10559e-009
-20.3346	1.47496e-009
-22.5888	1.54821e-010
-23.115	9.14703e-011
-22.1831	2.32274e-010
-25.2014	1.13544e-011
-18.845	6.54229e-009
-27.3982	1.26211e-012
-31.963	1.31411e-014
-24.3393	2.68903e-011
-26.4228	3.34765e-012
-17.5807	2.31622e-008
-25.5085	8.35223e-012
-24.5256	2.23189e-011
-20.1109	1.84474e-009
-28.0495	6.58046e-013
-29.5741	1.43256e-013
-26.7679	2.37061e-012
-27.0995	1.7015e-012
-19.6182	3.01934e-009
-28.2763	5.24536e-013
-24.9895	1.40352e-011
-24.6093	2.05272e-011
-24.6817	1.90937e-011
-19.9819	2.09882e-009
-21.5779	4.25419e-010
-25.2396	1.09287e-011
-21.328	5.46203e-010
-28.5697	3.9114e-013
-30.8	4.2046e-014
-32.2041	1.03263e-014
-27.9618	7.18393e-013
-24.4392	2.43338e-011
-27.2961	1.39789e-012
-15.0504	2.90869e-007
-23.4291	6.68148e-011
-22.5621	1.59006e-010
-22.2273	2.22232e-010
-29.4742	1.58317e-013
-22.5998	1.53118e-010
-27.7296	9.06091e-013
-28.5368	4.04244e-013
-28.7584	3.23877e-013
-30.2053	7.62095e-014
-26.2187	4.10546e-012
-27.6607	9.7073e-013
-25.0008	1.38774e-011
-28.7458	3.27999e-013
-25.9069	5.60737e-012
-33.7553	2.18913e-015
-20.3327	1.47781e-009
-21.2343	5.99894e-010
-34.7983	7.71433e-016
-23.5803	5.74376e-011
-30.3038	6.90575e-014
-23.4239	6.71626e-011
-27.2995	1.39308e-012
-25.5337	8.14469e-012
-30.1018	8.45191e-014
-23.0581	9.68225e-011
-24.3774	2.58834e-011
-23.1818	8.55585e-011
-24.5293	2.22356e-011
-26.0944	4.64863e-012
-34.6823	8.66339e-016
-22.2591	2.15285e-010
-24.9898	1.40297e-011
-25.3446	9.83933e-012
-20.7776	9.47101e-010
-28.6917	3.46236e-013
-30.5687	5.29889e-014
-25.1186	1.23352e-011
-23.4509	6.53767e-011
-23.6058	5.59933e-011
-28.8108	3.07348e-013
-29.4907	1.5572e-013
-27.477	1.16656e-012
-22.3388	1.98779e-010
-30.5545	5.37482e-014
-25.7543	6.53237e-012
-19.9004	2.27697e-009
-22.8065	1.24523e-010
-25.6485	7.26079e-012
-23.5012	6.21657e-011
-29.2256	2.02992e-013
-20.8443	8.86036e-010
-28.7543	3.25221e-013
-27.6777	9.54383e-013
-19.1843	4.65989e-009
-30.2321	7.41951e-014
-23.9227	4.07832e-011
-25.0921	1.26666e-011
-24.3361	2.69744e-011
-26.6364	2.70366e-012
-27.78	8.61628e-013
-28.4389	4.45799e-013
-30.0273	9.10529e-014
-22.4961	1.69845e-010
-26.6872	2.5698e-012
-22.9177	1.11423e-010
-21.8327	3.29761e-010
-24.924	1.4984e-011
-33.1906	3.85027e-015
-17.5307	2.43512e-008
-31.1575	2.94074e-014
-29.9054	1.02862e-013
-24.2342	2.98697e-011
-28.0818	6.37139e-013
-24.6752	1.92176e-011
-23.9494	3.97107e-011
-28.0391	6.64929e-013
-21.3738	5.21757e-010
-23.6604	5.30191e-011
-27.0284	1.82687e-012
-22.288	2.09135e-010
-18.9623	5.81833e-009
-32.5096	7.60769e-015
-22.3793	1.90899e-010
-23.2089	8.32713e-011
-23.6581	5.31411e-011
-20.7132	1.01007e-009
-23.567	5.82082e-011
-22.2754	2.11805e-010
-25.1073	1.24748e-011
-23.7437	4.87823e-011
-24.1756	3.1672e-011
-22.9055	1.12795e-010
-29.4704	1.58918e-013
-26.0347	4.93464e-012
-26.3137	3.73336e-012
-24.8645	1.59038e-011
-26.7871	2.32558e-012
-22.096	2.53403e-010
-29.3648	1.76624e-013
-25.3615	9.67436e-012
-21.6507	3.95559e-010
-23.0064	1.01968e-010
-24.363	2.62605e-011
-25.1501	1.19526e-011
-27.0817	1.73216e-012
-20.445	1.32081e-009
-26.3377	3.64499e-012
-28.0696	6.44973e-013
-22.2816	2.1048e-010
-21.8569	3.21861e-010
-25.7982	6.25161e-012
-25.245	1.087e-011
-19.4902	3.43184e-009
-19.6568	2.90495e-009
-25.9537	5.35128e-012
-24.056	3.56942e-011
-30.0756	8.67653e-014
-28.6533	3.59763e-013
-25.5074	8.36142e-012
-23.7496	4.84951e-011
-26.6222	2.74225e-012
-24.751	1.78148e-011
-26.3905	3.45749e-012
-31.8552	1.4637e-014
-26.901	2.07516e-012
-26.2361	4.03481e-012
-20.8795	8.55346e-010
-17.2509	3.22124e-008
-21.5016	4.59185e-010
-25.8905	5.70052e-012
-26.8456	2.1934e-012
-25.3008	1.02806e-011
-27.1194	1.66793e-012
-26.8197	2.25092e-012
-21.6159	4.09591e-010
-29.6991	1.26428e-013
-19.2766	4.24908e-009
-27.2951	1.39922e-012
-29.7624	1.18674e-013
-27.0949	1.70938e-012
-24.1009	3.41276e-011
-22.193	2.2999e-010
